杜甫,唐代,偶题,文章千古事，得失寸心知。作者皆殊列，名声岂浪垂。骚人嗟不见，汉道盛于斯。前辈飞腾入，馀波绮丽为。后贤兼旧列，历代各清规。法自儒家有，心从弱岁疲。永怀江左逸，多病邺中奇。騄骥皆良马，骐驎带好儿。车轮徒已斫，堂构惜仍亏。漫作潜夫论，虚传幼妇碑。缘情慰漂荡，抱疾屡迁移。经济惭长策，飞栖假一枝。尘沙傍蜂虿，江峡绕蛟螭。萧瑟唐虞远，联翩楚汉危。圣朝兼盗贼，异俗更喧卑。郁郁星辰剑，苍苍云雨池。两都开幕府，万宇插军麾。南海残铜柱，东风避月支。音书恨乌鹊，号怒怪熊罴。稼穑分诗兴，柴荆学土宜。故山迷白阁，秋水隐黄陂。不敢要佳句，愁来赋别离。
杜甫,唐代,月三首,断续巫山雨，天河此夜新。若无青嶂月，愁杀白头人。魍魉移深树，虾蟆动半轮。故园当北斗，直指照西秦。并照巫山出，新窥楚水清。羁栖愁里见，二十四回明。必验升沉体，如知进退情。不违银汉落，亦伴玉绳横。万里瞿塘峡，春来六上弦。时时开暗室，故故满青天。爽合风襟静，高当泪脸悬。南飞有乌鹊，夜久落江边。
杜甫,唐代,倦夜,竹凉侵卧内，野月满庭隅。重露成涓滴，稀星乍有无。暗飞萤自照，水宿鸟相呼。万事干戈里，空悲清夜徂。
杜甫,唐代,后游,寺忆曾游处，桥怜再渡时。江山如有待，花柳自无私。野润烟光薄，沙暄日色迟。客愁全为减，舍此复何之？
杜甫,唐代,丽春,百草竞春华，丽春应最胜。少须颜色好，多漫枝条剩。纷纷桃李枝，处处总能移。如何此贵重？却怕有人知。
杜甫,唐代,古柏行,孔明庙前有老柏，柯如青铜根如石。霜皮溜雨四十围，黛色参天二千尺。君臣已与时际会，树木犹为人爱惜。云来气接巫峡长，月出寒通雪山白。忆昨路绕锦亭东，先主武侯同閟宫。崔嵬枝干郊原古，窈窕丹青户牖空。落落盘踞虽得地，冥冥孤高多烈风。扶持自是神明力，正直原因造化工。大厦如倾要梁栋，万牛回首丘山重。不露文章世已惊，未辞翦伐谁能送？苦心岂免容蝼蚁，香叶终经宿鸾凤。志士幽人莫怨嗟：古来材大难为用。
杜甫,唐代,晚晴,村晚惊风度，庭幽过雨沾。夕阳薰细草，江色映疏帘。书乱谁能帙，怀干可自添。时闻有馀论，未怪老夫潜。
杜甫,唐代,一百五日夜对月,无家对寒食，有泪如金波。斫却月中桂，清光应更多。仳离放红蕊，想像嚬青蛾。牛女漫愁思，秋期犹渡河。
杜甫,唐代,韦讽录事宅观曹将军画马图,国初已来画鞍马，神妙独数江都王。将军得名三十载，人间又见真乘黄。曾貌先帝照夜白，龙池十日飞霹雳。内府殷红玛瑙盘，婕妤传诏才人索。盘赐将军拜舞归，轻纨细绮相追飞。贵戚权门得笔迹，始觉屏障生光辉。昔日太宗拳毛騧，近时郭家狮子花。今之新图有二马，复令识者久叹嗟。此皆骑战一敌万，缟素漠漠开风沙。其余七匹亦殊绝，迥若寒空动烟雪。霜蹄蹴踏长楸间，马官厮养森成列。可怜九马争神骏，顾视清高气深稳。借问苦心爱者谁，后有韦讽前支遁。忆昔巡幸新丰宫，翠华拂天来向东。腾骧磊落三万匹，皆与此图筋骨同。自从献宝朝河宗，无复射蛟江水中。君不见金粟堆前松柏里，龙媒去尽鸟呼风。
杜甫,唐代,羌村,峥嵘赤云西，日脚下平地。柴门鸟雀噪，归客千里至。妻孥怪我在，惊定还拭泪。世乱遭飘荡，生还偶然遂！邻人满墙头，感叹亦歔欷。夜阑更秉烛，相对如梦寐。晚岁迫偷生，还家少欢趣。娇儿不离膝：畏我复却去。忆昔好追凉，故绕池边树。萧萧北风劲，抚事煎百虑。赖知禾黍收，已觉糟床注。如今足斟酌，且用慰迟暮。群鸡正乱叫，客至鸡斗争。驱鸡上树木，始闻叩柴荆。父老四五人，问我久远行。手中各有携，倾榼浊复清。莫辞酒味薄，黍地无人耕。兵戈既未息，儿童尽东征。请为父老歌，艰难愧深情。歌罢仰天叹，四座泪纵横。
杜甫,唐代,别房太尉墓,他乡复行役，驻马别孤坟。近泪无干土，低空有断云。对棋陪谢傅，把剑觅徐君。唯见林花落，莺啼送客闻。
杜甫,唐代,晨雨,小雨晨光内，初来叶上闻。雾交才洒地，风逆旋随云。暂起柴荆色，轻沾鸟兽群。麝香山一半，亭午未全分。
杜甫,唐代,病马,乘尔亦已久，天寒关塞深。尘中老尽力，岁晚病伤心。毛骨岂殊众？驯良犹至今。物微意不浅，感动一沉吟。
杜甫,唐代,琴台,茂陵多病后，尚爱卓文君。酒肆人间世，琴台日暮云。野花留宝靥，蔓草见罗裙。归凤求凰意，寥寥不复闻。
杜甫,唐代,江亭,坦腹江亭暖，长吟野望时。水流心不竞，云在意俱迟。寂寂春将晚，欣欣物自私。江东犹苦战，回首一颦眉。
杜甫,唐代,秋雨叹三首,雨中百草秋烂死，阶下决明颜色鲜。著叶满枝翠羽盖，开花无数黄金钱。凉风萧萧吹汝急，恐汝后时难独立。堂上书生空白头，临风三嗅馨香泣。阑风长雨秋纷纷，四海八荒同一云。去马来牛不复辨，浊泾清渭何当分？禾头生耳黍穗黑，农夫田妇无消息。城中斗米换衾禂，相许宁论两相值？长安布衣谁比数？反锁衡门守环堵。老夫不出长蓬蒿，稚子无忧走风雨。雨声飕飕催早寒，胡雁翅湿高飞难。秋来未曾见白日，泥污后土何时干？
杜甫,唐代,壮游,往昔十四五，出游翰墨场。斯文崔魏徒，以我似班扬。七龄思即壮，开口咏凤凰。九龄书大字，有作成一囊。性豪业嗜酒，嫉恶怀刚肠。脱略小时辈，结交皆老苍。饮酣视八极，俗物都茫茫。东下姑苏台，已具浮海航。到今有遗恨，不得穷扶桑。王谢风流远，阖庐丘墓荒。剑池石壁仄，长洲荷芰香。嵯峨阊门北，清庙映回塘。每趋吴太伯，抚事泪浪浪。枕戈忆勾践，渡浙想秦皇。蒸鱼闻匕首，除道哂要章。越女天下白，鉴湖五月凉。剡溪蕴秀异，欲罢不能忘。归帆拂天姥，中岁贡旧乡。气劘屈贾垒，目短曹刘墙。忤下考功第，独辞京尹堂。放荡齐赵间，裘马颇清狂。春歌丛台上，冬猎青丘旁。呼鹰皂枥林，逐兽云雪冈。射飞曾纵鞚，引臂落鹙鶬.苏侯据鞍喜，忽如携葛强。快意八九年，西归到咸阳。许与必词伯，赏游实贤王。曳裾置醴地，奏赋入明光。天子废食召，群公会轩裳。脱身无所爱，痛饮信行藏。黑貂不免敝，斑鬓兀称觞。杜曲晚耆旧，四郊多白杨。坐深乡党敬，日觉死生忙。朱门任倾夺，赤族迭罹殃。国马竭粟豆，官鸡输稻粱。举隅见烦费，引古惜兴亡。河朔风尘起，岷山行幸长。两宫各警跸，万里遥相望。崆峒杀气黑，少海旌旗黄。禹功亦命子，涿鹿亲戎行。翠华拥英岳，螭虎啖豺狼。爪牙一不中，胡兵更陆梁。大军载草草，凋瘵满膏肓。备员窃补衮，忧愤心飞扬。上感九庙焚，下悯万民疮。斯时伏青蒲，廷争守御床。君辱敢爱死，赫怒幸无伤。圣哲体仁恕，宇县复小康。哭庙灰烬中，鼻酸朝未央。小臣议论绝，老病客殊方。郁郁苦不展，羽翮困低昂。秋风动哀壑，碧蕙捐微芳。之推避赏从，渔父濯沧浪。荣华敌勋业，岁暮有严霜。吾观鸱夷子，才格出寻常。群凶逆未定，侧伫英俊翔。
杜甫,唐代,题桃树,小径升堂旧不斜，五株桃树亦从遮。高秋总喂贫人实，来岁还舒满眼花。帘户每宜通乳燕，儿童莫信打慈鸦。寡妻群盗非今日，天下车书正一家。
杜甫,唐代,至德二载甫自京金光门出问道归凤翔乾元初…有悲往事,此道昔归顺，西郊胡正繁。至今残破胆，应有未招魂。近得归京邑，移官岂至尊。无才日衰老，驻马望千门。
杜甫,唐代,昼梦,二月饶睡昏昏然，不独夜短昼分眠。桃花气暖眼自醉，春渚日落梦相牵。故乡门巷荆棘底，中原君臣豺虎边。安得务农息战斗，普天无吏横索钱。
杜甫,唐代,田舍,田舍清江曲，柴门古道旁。草深迷市井，地僻懒衣裳。榉柳枝枝弱，枇杷树树香。鸬鹚西日照，晒翅满鱼梁。
杜甫,唐代,缚鸡行,小奴缚鸡向市卖，鸡被缚急相喧争。家中厌鸡食虫蚁，不知鸡卖还遭烹。虫鸡于人何厚薄，我斥奴人解其缚。鸡虫得失无了时，注目寒江倚山阁。
杜甫,唐代,可叹,天上浮云如白衣，斯须变幻如苍狗。古往今来共一时，人生万事无不有。近者抉眼去其夫，河东女儿身姓柳。丈夫正色动引经，酆城客子王季友。群书万卷常暗诵，孝经一通看在手。贫穷老瘦家卖屐，好事就之为携酒。豫章太守高帝孙，引为宾客敬颇久。闻道三年未曾语，小心恐惧闭其口。太守得之更不疑，人生反覆看亦丑。明月无瑕岂容易，紫气郁郁犹冲斗。时危可仗真豪俊，二人得置君侧否。太守顷者领山南，邦人思之比父母。王生早曾拜颜色，高山之外皆培塿。用为羲和天为成，用平水土地为厚。王也论道阻江湖，李也丞疑旷前后。死为星辰终不灭，致君尧舜焉肯朽。吾辈碌碌饱饭行，风后力牧长回首。
杜甫,唐代,寄韩谏议注,今我不乐思岳阳，身欲奋飞病在床。美人娟娟隔秋水，濯足洞庭望八荒。鸿飞冥冥日月白，青枫叶赤天雨霜。玉京群帝集北斗，或骑麒麟翳凤凰。芙蓉旌旗烟雾落，影动倒景摇潇湘。星宫之君醉琼浆，羽人稀少不在旁。似闻昨者赤松子，恐是汉代韩张良。昔随刘氏定长安，帷幄未改神惨伤。国家成败吾岂敢，色难腥腐餐枫香。周南留滞古所惜，南极老人应寿昌。美人胡为隔秋水，焉得置之贡玉堂。
杜甫,唐代,又观打鱼,苍江鱼子清晨集，设网提纲万鱼急。能者操舟疾若风，撑突波涛挺叉入。小鱼脱漏不可记，半死半生犹戢戢。大鱼伤损皆垂头，屈强泥沙有时立。东津观鱼已再来，主人罢鲙还倾杯。日暮蛟龙改窟穴，山根鳣鲔随云雷。 干戈兵革斗未止，凤凰麒麟安在哉。吾徒胡为纵此乐，暴殄天物圣所哀。
杜甫,唐代,和裴迪登蜀州东亭送客逢早梅相忆见寄,东阁官梅动诗兴，还如何逊在扬州。此时对雪遥相忆，送客逢春可自由？幸不折来伤岁暮，若为看去乱乡愁。江边一树垂垂发，朝夕催人自白头。
杜甫,唐代,客从,客从南溟来，遗我泉客珠。珠中有隐字，欲辨不成书。缄之箧笥久，以俟公家须。开视化为血，哀今征敛无！
杜甫,唐代,立春,春日春盘细生菜，忽忆两京梅发时。盘出高门行白玉，菜传纤手送青丝。巫峡寒江那对眼，杜陵远客不胜悲。此身未知归定处，呼儿觅纸一题诗。
杜甫,唐代,雨不绝,鸣雨既过渐细微，映空摇飏如丝飞。阶前短草泥不乱，院里长条风乍稀。舞石旋应将乳子，行云莫自湿仙衣。眼边江舸何匆促，未待安流逆浪归。
杜甫,唐代,遣闷戏呈路十九曹长,江浦雷声喧昨夜，春城雨色动微寒。黄鹂并坐交愁湿，白鹭群飞大剧干。晚节渐于诗律细，谁家数去酒杯宽。 惟吾最爱清狂客，百遍相看意未阑。
杜甫,唐代,泊岳阳城下 / 泊岳阳楼下,江国逾千里，山城仅百层。岸风翻夕浪，舟雪洒寒灯。留滞才难尽，艰危气益增。图南未可料，变化有鲲鹏。
杜甫,唐代,陪裴使君登岳阳楼,湖阔兼云雾，楼孤属晚晴。礼加徐孺子，诗接谢宣城。雪岸丛梅发，春泥百草生。敢违渔父问，从此更南征。
杜甫,唐代,雨,始贺天休雨，还嗟地出雷。骤看浮峡过，密作渡江来。牛马行无色，蛟龙斗不开。干戈盛阴气，未必自阳台。
杜甫,唐代,客亭,秋窗犹曙色，落木更天风。日出寒山外，江流宿雾中。圣朝无弃物，老病已成翁。多少残生事，飘零任转蓬。
杜甫,唐代,岁晏行,岁云暮矣多北风，潇湘洞庭白雪中。渔父天寒网罟冻，莫徭射雁鸣桑弓。去年米贵阙军食，今年米贱大伤农。高马达官厌酒肉，此辈杼轴茅茨空。楚人重鱼不重鸟，汝休枉杀南飞鸿。况闻处处鬻男女，割慈忍爱还租庸。往日用钱捉私铸，今许铅锡和青铜。刻泥为之最易得，好恶不合长相蒙。万国城头吹画角，此曲哀怨何时终？
杜甫,唐代,为农,锦里烟尘外，江村八九家。圆荷浮小叶，细麦落轻花。卜宅从兹老，为农去国赊。远惭勾漏令，不得问丹砂。
杜甫,唐代,哀王孙,长安城头头白乌，夜飞延秋门上呼。又向人家啄大屋，屋底达官走避胡。金鞭断折九马死，骨肉不得同驰驱。腰下宝玦青珊瑚，可怜王孙泣路隅。问之不肯道姓名，但道困苦乞为奴。已经百日窜荆棘，身上无有完肌肤。高帝子孙尽隆准，龙种自与常人殊。豺狼在邑龙在野，王孙善保千金躯。不敢长语临交衢，且为王孙立斯须。昨夜东风吹血腥，东来橐驼满旧都。朔方健儿好身手，昔何勇锐今何愚。窃闻天子已传位，圣德北服南单于。花门剺面请雪耻，慎勿出口他人狙。哀哉王孙慎勿疏，五陵佳气无时无。
杜甫,唐代,悲青坂,我军青坂在东门，天寒饮马太白窟。黄头奚儿日向西，数骑弯弓敢驰突。山雪河冰野萧瑟，青是烽烟白人骨。焉得附书与我军，忍待明年莫仓卒。
杜甫,唐代,南邻,锦里先生乌角巾，园收芋栗未全贫。惯看宾客儿童喜，得食阶除鸟雀驯。秋水才深四五尺，野航恰受两三人。白沙翠竹江村暮，相对柴门月色新。
杜甫,唐代,白帝城最高楼,城尖径昃旌旆愁，独立缥缈之飞楼。峡坼云霾龙虎卧，江清日抱鼋鼍游。扶桑西枝对断石，弱水东影随长流。杖藜叹世者谁子，泣血迸空回白头。
杜甫,唐代,绝句漫兴九首·其四,二月已破三月来，渐老逢春能几回。莫思身外无穷事，且尽生前有限杯。
杜甫,唐代,宗武生日,小子何时见，高秋此日生。自从都邑语，已伴老夫名。诗是吾家事，人传世上情。熟精文选理，休觅彩衣轻。凋瘵筵初秩，欹斜坐不成。流霞分片片，涓滴就徐倾。
杜甫,唐代,江梅,梅蕊腊前破，梅花年后多。绝知春意好，最奈客愁何。雪树元同色，江风亦自波。故园不可见，巫岫郁嵯峨。
杜甫,唐代,燕子来舟中作,湖南为客动经春，燕子衔泥两度新。旧入故园尝识主，如今社日远看人。可怜处处巢居室，何异飘飘托此身。暂语船樯还起去，穿花贴水益沾巾。
杜甫,唐代,至后,冬至至后日初长，远在剑南思洛阳。青袍白马有何意，金谷铜驼非故乡。梅花欲开不自觉，棣萼一别永相望。愁极本凭诗遣兴，诗成吟咏转凄凉。
杜甫,唐代,与李十二白同寻范十隐居,李侯有佳句，往往似阴铿。余亦东蒙客，怜君如弟兄。醉眠秋共被，携手日同行。更想幽期处，还寻北郭生。入门高兴发，侍立小童清。落景闻寒杵，屯云对古城。向来吟橘颂，谁欲讨莼羹。不愿论簪笏，悠悠沧海情。
杜甫,唐代,送远,带甲满天地，胡为君远行！亲朋尽一哭，鞍马去孤城。草木岁月晚，关河霜雪清。别离已昨日，因见古人情。
杜甫,唐代,同诸公登慈恩寺塔,高标跨苍天，烈风无时休。自非旷士怀，登兹翻百忧。方知象教力，足可追冥搜。仰穿龙蛇窟，始出枝撑幽。七星在北户，河汉声西流。羲和鞭白日，少昊行清秋。秦山忽破碎，泾渭不可求。俯视但一气，焉能辨皇州。回首叫虞舜，苍梧云正愁。惜哉瑶池饮，日晏昆仑丘。黄鹄去不息，哀鸣何所投。君看随阳雁，各有稻粱谋。
杜甫,唐代,客夜,客睡何曾著，秋天不肯明。卷帘残月影，高枕远江声。计拙无衣食，途穷仗友生。老妻书数纸，应悉未归情。
杜甫,唐代,南征,春岸桃花水，云帆枫树林。偷生长避地，适远更沾襟。老病南征日，君恩北望心。百年歌自苦，未见有知音。
杜甫,唐代,归雁二首,万里衡阳雁，今年又北归。双双瞻客上，一一背人飞。云里相呼疾，沙边自宿稀。系书元浪语，愁寂故山薇。欲雪违胡地，先花别楚云。却过清渭影，高起洞庭群。塞北春阴暮，江南日色曛。伤弓流落羽，行断不堪闻。
杜甫,唐代,吹笛,吹笛秋山风月清，谁家巧作断肠声。风飘律吕相和切，月傍关山几处明。胡骑中宵堪北走，武陵一曲想南征。故园杨柳今摇落，何得愁中曲尽生。
杜甫,唐代,风疾舟中伏枕书怀三十六韵奉呈湖南亲友,轩辕休制律，虞舜罢弹琴。尚错雄鸣管，犹伤半死心。圣贤名古邈，羁旅病年侵。舟泊常依震，湖平早见参。如闻马融笛，若倚仲宣襟。故国悲寒望，群云惨岁阴。水乡霾白屋，枫岸叠青岑。郁郁冬炎瘴，濛濛雨滞淫。鼓迎非祭鬼，弹落似鸮禽。兴尽才无闷，愁来遽不禁。生涯相汩没，时物自萧森。疑惑尊中弩，淹留冠上簪。牵裾惊魏帝，投阁为刘歆。狂走终奚适，微才谢所钦。吾安藜不糁，汝贵玉为琛。乌几重重缚，鹑衣寸寸针。哀伤同庾信，述作异陈琳。十暑岷山葛，三霜楚户砧。叨陪锦帐座，久放白头吟。反朴时难遇，忘机陆易沈。应过数粒食，得近四知金。春草封归恨，源花费独寻。转蓬忧悄悄，行药病涔涔。瘗夭追潘岳，持危觅邓林。蹉跎翻学步，感激在知音。却假苏张舌，高夸周宋镡。纳流迷浩汗，峻址得嶔崟。城府开清旭，松筠起碧浔。披颜争倩倩，逸足竞駸駸。朗鉴存愚直，皇天实照临。公孙仍恃险，侯景未生擒。书信中原阔，干戈北斗深。畏人千里井，问俗九州箴。战血流依旧，军声动至今。葛洪尸定解，许靖力还任。家事丹砂诀，无成涕作霖。
杜甫,唐代,送孔巢父谢病归游江东兼呈李白,巢父掉头不肯住，东将入海随烟雾。诗卷长留天地间，钓竿欲拂珊瑚树。深山大泽龙蛇远，春寒野阴风景暮。蓬莱织女回云车，指点虚无是归路。自是君身有仙骨，世人那得知其故。惜君只欲苦死留，富贵何如草头露？蔡侯静者意有余，清夜置酒临前除。罢琴惆怅月照席：“几岁寄我空中书？南寻禹穴见李白，道甫问讯今何如！”
杜甫,唐代,夜宴左氏庄,林风纤月落，衣露净琴张。暗水流花径，春星带草堂。检书烧烛短，看剑引杯长。诗罢闻吴咏，扁舟意不忘。
杜甫,唐代,绝句漫兴九首·其三,熟知茅斋绝低小，江上燕子故来频。衔泥点污琴书内，更接飞虫打着人。
杜甫,唐代,宿江边阁 / 后西阁,暝色延山径，高斋次水门。薄云岩际宿，孤月浪中翻。鹳鹤追飞静，豺狼得食喧。不眠忧战伐，无力正乾坤。
杜甫,唐代,白帝,白帝城中云出门， 白帝城下雨翻盆。高江急峡雷霆斗， 古木苍藤日月昏。戎马不如归马逸， 千家今有百家存。哀哀寡妇诛求尽， 恸哭秋原何处村？
杜甫,唐代,禹庙,禹庙空山里，秋风落日斜。荒庭垂桔柚，古屋画龙蛇。云气嘘青壁，江声走白沙。（嘘青壁 一作：生虚壁）早知乘四载，疏凿控三巴。
杜甫,唐代,草堂,昔我去草堂，蛮夷塞成都。今我归草堂，成都适无虞。请陈初乱时，反复乃须臾。大将赴朝廷，群小起异图。中宵斩白马，盟歃气已粗。西取邛南兵，北断剑阁隅。布衣数十人，亦拥专城居。其势不两大，始闻蕃汉殊。西卒却倒戈，贼臣互相诛。焉知肘腋祸，自及枭獍徒。义士皆痛愤，纪纲乱相逾。一国实三公，万人欲为鱼。唱和作威福，孰肯辨无辜。眼前列杻械，背后吹笙竽。谈笑行杀戮，溅血满长衢。到今用钺地，风雨闻号呼。鬼妾与鬼马，色悲充尔娱。国家法令在，此又足惊吁。贱子且奔走，三年望东吴。弧矢暗江海，难为游五湖。不忍竟舍此，复来剃榛芜。入门四松在，步屟万竹疏。旧犬喜我归，低徊入衣裾。邻舍喜我归，酤酒携胡芦。大官喜我来，遣骑问所须。城郭喜我来，宾客隘村墟。天下尚未宁，健儿胜腐儒。飘摇风尘际，何地置老夫。于时见疣赘，骨髓幸未枯。饮啄愧残生，食薇不敢馀。
杜甫,唐代,杜鹃,西川有杜鹃，东川无杜鹃。涪万无杜鹃，云安有杜鹃。我昔游锦城，结庐锦水边。有竹一顷馀，乔木上参天。杜鹃暮春至，哀哀叫其间。我见常再拜，重是古帝魂。生子百鸟巢，百鸟不敢嗔。仍为喂其子，礼若奉至尊。鸿雁及羔羊，有礼太古前。行飞与跪乳，识序如知恩。圣贤古法则，付与后世传。君看禽鸟情，犹解事杜鹃。今忽暮春间，值我病经年。身病不能拜，泪下如迸泉。
杜甫,唐代,九日寄岑参,出门复入门，两脚但如旧。所向泥活活，思君令人瘦。 沉吟坐西轩，饮食错昏昼。寸步曲江头，难为一相就。 吁嗟呼苍生，稼穑不可救。安得诛云师，畴能补天漏。 大明韬日月，旷野号禽兽。君子强逶迤，小人困驰骤。 维南有崇山，恐与川浸溜。是节东篱菊，纷披为谁秀。 岑生多新诗，性亦嗜醇酎。采采黄金花，何由满衣袖。
杜甫,唐代,遣兴,骥子好男儿，前年学语时。问知人客姓，诵得老夫诗。世乱怜渠小，家贫仰母慈。鹿门携不遂，雁足系难期。天地军麾满，山河战角悲。傥归免相失，见日敢辞迟。
杜甫,唐代,堂成,背郭堂成荫白茅，缘江路熟俯青郊。桤林碍日吟风叶，笼竹和烟滴露梢。暂止飞乌将数子，频来语燕定新巢。旁人错比扬雄宅，懒惰无心作解嘲。
杜甫,唐代,戏为六绝句·其一,庾信文章老更成，凌云健笔意纵横。今人嗤点流传赋，不觉前贤畏后生。
杜甫,唐代,绝句漫兴九首·其一,隔户杨柳弱袅袅，恰似十五女儿腰。谓谁朝来不作意，狂风挽断最长条。
杜甫,唐代,归雁,闻道今春雁，南归自广州。见花辞涨海，避雪到罗浮。是物关兵气，何时免客愁。年年霜露隔，不过五湖秋。
杜甫,唐代,简吴郎司法,有客乘舸自忠州，遣骑安置瀼西头。古堂本买藉疏豁，借汝迁居停宴游。云石荧荧高叶曙，风江飒飒乱帆秋。却为姻娅过逢地，许坐曾轩数散愁。
杜甫,唐代,野老,野老篱前江岸回，柴门不正逐江开。渔人网集澄潭下，贾客船随返照来。长路关心悲剑阁，片云何意傍琴台。王师未报收东郡，城阙秋生画角哀。
杜甫,唐代,奉陪郑驸马韦曲二首,韦曲花无赖，家家恼煞人。绿尊虽尽日，白发好禁春。石角钩衣破，藤枝刺眼新。何时占丛竹，头戴小乌巾。野寺垂杨里，春畦乱水间。美花多映竹，好鸟不归山。城郭终何事，风尘岂驻颜。谁能共公子，薄暮欲俱还。
杜甫,唐代,秦州杂诗二十首,满目悲生事，因人作远游。迟回度陇怯，浩荡及关愁。水落鱼龙夜，山空鸟鼠秋。西征问烽火，心折此淹留。秦州山北寺，胜迹隗嚣宫。苔藓山门古，丹青野殿空。月明垂叶露，云逐渡溪风。清渭无情极，愁时独向东。州图领同谷，驿道出流沙。降虏兼千帐，居人有万家。马骄珠汗落，胡舞白蹄斜。年少临洮子，西来亦自夸。鼓角缘边郡，川原欲夜时。秋听殷地发，风散入云悲。抱叶寒蝉静，归来独鸟迟。万方声一概，吾道竟何之。南使宜天马，由来万匹强。浮云连阵没，秋草遍山长。闻说真龙种，仍残老骕骦.哀鸣思战斗，迥立向苍苍。城上胡笳奏，山边汉节归。防河赴沧海，奉诏发金微。士苦形骸黑，旌疏鸟兽稀。那闻往来戍，恨解邺城围。莽莽万重山，孤城山谷间。无风云出塞，不夜月临关。属国归何晚，楼兰斩未还。烟尘独长望，衰飒正摧颜。闻道寻源使，从天此路回。牵牛去几许，宛马至今来。一望幽燕隔，何时郡国开。东征健儿尽，羌笛暮吹哀。今日明人眼，临池好驿亭。丛篁低地碧，高柳半天青。稠叠多幽事，喧呼阅使星。老夫如有此，不异在郊坰.云气接昆仑，涔涔塞雨繁。羌童看渭水，使客向河源。烟火军中幕，牛羊岭上村。所居秋草净，正闭小蓬门。萧萧古塞冷，漠漠秋云低。黄鹄翅垂雨，苍鹰饥啄泥。蓟门谁自北，汉将独征西。不意书生耳，临衰厌鼓鼙。山头南郭寺，水号北流泉。老树空庭得，清渠一邑传。秋花危石底，晚景卧钟边。俯仰悲身世，溪风为飒然。传道东柯谷，深藏数十家。对门藤盖瓦，映竹水穿沙。瘦地翻宜粟，阳坡可种瓜。船人近相报，但恐失桃花。万古仇池穴，潜通小有天。神鱼人不见，福地语真传。近接西南境，长怀十九泉。何时一茅屋，送老白云边。未暇泛沧海，悠悠兵马间。塞门风落木，客舍雨连山。阮籍行多兴，庞公隐不还。东柯遂疏懒，休镊鬓毛斑。东柯好崖谷，不与众峰群。落日邀双鸟，晴天养片云。野人矜险绝，水竹会平分。采药吾将老，儿童未遣闻。边秋阴易久，不复辨晨光。檐雨乱淋幔，山云低度墙。鸬鹚窥浅井，蚯蚓上深堂。车马何萧索，门前百草长。地僻秋将尽，山高客未归。塞云多断续，边日少光辉。警急烽常报，传闻檄屡飞。西戎外甥国，何得迕天威。凤林戈未息，鱼海路常难。候火云烽峻，悬军幕井干。风连西极动，月过北庭寒。故老思飞将，何时议筑坛。唐尧真自圣，野老复何知。晒药能无妇，应门幸有儿。藏书闻禹穴，读记忆仇池。为报鸳行旧，鹪鹩在一枝。
杜甫,唐代,登兖州城楼,东郡趋庭日，南楼纵目初。浮云连海岱，平野入青徐。孤嶂秦碑在，荒城鲁殿馀。从来多古意，临眺独踌躇。
杜甫,唐代,叹庭前甘菊花,庭前甘菊移时晚，青蕊重阳不堪摘。明日萧条醉尽醒，残花烂熳开何益？篱边野外多众芳，采撷细琐升中堂。念兹空长大枝叶，结根失所缠风霜。
杜甫,唐代,醉时歌,诸公衮衮登台省，广文先生官独冷。甲第纷纷厌梁肉，广文先生饭不足。先生有道出羲皇，先生有才过屈宋。德尊一代常坎坷，名垂万古知何用！杜陵野客人更嗤，被褐短窄鬓如丝。日籴太仓五升米，时赴郑老同襟期。得钱即相觅，沽酒不复疑。忘形到尔汝，痛饮真吾师。清夜沉沉动春酌，灯前细雨檐花落。但觉高歌有鬼神，焉知饿死填沟壑？相如逸才亲涤器，子云识字终投阁。先生早赋归去来，石田茅屋荒苍苔。儒术于我何有哉，孔丘盗跖俱尘埃。不须闻此意惨怆，生前相遇且衔杯！
杜甫,唐代,蚕谷行,天下郡国向万城，无有一城无甲兵！焉得铸甲作农器，一寸荒田牛得耕？牛尽耕，蚕亦成。不劳烈士泪滂沱，男谷女丝行复歌。
杜甫,唐代,游龙门奉先寺,已从招提游，更宿招提境。阴壑生虚籁，月林散清影。（虚籁 一作：灵籁）天阙象纬逼，云卧衣裳冷。欲觉闻晨钟，令人发深省。
杜甫,唐代,野人送朱樱,西蜀樱桃也自红，野人相赠满筠笼。数回细写愁仍破，万颗匀圆讶许同。忆昨赐沾门下省，退朝擎出大明宫。金盘玉箸无消息，此日尝新任转蓬。
杜甫,唐代,弊庐遣兴，奉寄严公,野水平桥路，春沙映竹村。风轻粉蝶喜，花暖蜜蜂喧。把酒宜深酌，题诗好细论。府中瞻暇日，江上忆词源。迹忝朝廷旧，情依节制尊。还思长者辙，恐避席为门。
